السنة,الربع,المنطقة ,النشاط الاقتصادي - المستوى الثاني,حجم المنشأة,عدد المنشآت المملوكة للمرأة,,,,,,,,,,
2025,4,منطقة جازان,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متناهية الصغر,3,,,,,,,,,,
2025,4,منطقة حائل,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متناهية الصغر,7,,,,,,,,,,
2025,4,منطقة عسير,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متناهية الصغر,7,,,,,,,,,,
2025,4,منطقة مكة المكرمة,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متناهية الصغر,49,,,,,,,,,,
2025,4,منطقة نجران,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متناهية الصغر,6,,,,,,,,,,
2025,4,المنطقة الشرقية,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متناهية الصغر,4,,,,,,,,,,
2025,4,منطقة الرياض,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة القصيم,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة مكة المكرمة,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متناهية الصغر,1,,,,,,,,,,
2025,4,المنطقة الشرقية,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متوسطة,1,,,,,,,,,,
2025,4,منطقة مكة المكرمة,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متوسطة,1,,,,,,,,,,
2025,4,المنطقة الشرقية,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متوسطة,3,,,,,,,,,,
2025,4,منطقة الرياض,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متوسطة,4,,,,,,,,,,
2025,4,منطقة مكة المكرمة,"أنشطة جمع النفايات ومعالجتها وتصريفها ، واسترجاع المواد",متوسطة,6,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,صغيرة,964,,,,,,,,,,
2025,4,منطقة الباحة,أنشطة خدمات الأطعمة والمشروبات,صغيرة,62,,,,,,,,,,
2025,4,منطقة الجوف,أنشطة خدمات الأطعمة والمشروبات,صغيرة,52,,,,,,,,,,
2025,4,منطقة الحدود الشمالية,أنشطة خدمات الأطعمة والمشروبات,صغيرة,66,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,صغيرة,1028,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,صغيرة,186,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,صغيرة,342,,,,,,,,,,
2025,4,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,صغيرة,168,,,,,,,,,,
2025,4,منطقة جازان,أنشطة خدمات الأطعمة والمشروبات,صغيرة,191,,,,,,,,,,
2025,4,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,صغيرة,82,,,,,,,,,,
2025,4,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,صغيرة,318,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,صغيرة,1058,,,,,,,,,,
2025,4,منطقة نجران,أنشطة خدمات الأطعمة والمشروبات,صغيرة,45,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,صغيرة,99,,,,,,,,,,
2025,4,منطقة الباحة,أنشطة خدمات الأطعمة والمشروبات,صغيرة,3,,,,,,,,,,
2025,4,منطقة الجوف,أنشطة خدمات الأطعمة والمشروبات,صغيرة,4,,,,,,,,,,
2025,4,منطقة الحدود الشمالية,أنشطة خدمات الأطعمة والمشروبات,صغيرة,5,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,صغيرة,162,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,صغيرة,21,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,صغيرة,22,,,,,,,,,,
2025,4,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,صغيرة,5,,,,,,,,,,
2025,4,منطقة جازان,أنشطة خدمات الأطعمة والمشروبات,صغيرة,14,,,,,,,,,,
2025,4,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,صغيرة,5,,,,,,,,,,
2025,4,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,صغيرة,25,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,صغيرة,197,,,,,,,,,,
2025,4,منطقة نجران,أنشطة خدمات الأطعمة والمشروبات,صغيرة,1,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,كبيرة,1,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,كبيرة,4,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,كبيرة,1,,,,,,,,,,
2025,4,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,كبيرة,1,,,,,,,,,,
2025,4,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,كبيرة,1,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,كبيرة,4,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,6673,,,,,,,,,,
2025,4,منطقة الباحة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,691,,,,,,,,,,
2025,4,منطقة الجوف,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,1045,,,,,,,,,,
2025,4,منطقة الحدود الشمالية,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,982,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,10216,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,2857,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,3860,,,,,,,,,,
2025,4,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,2018,,,,,,,,,,
2025,4,منطقة جازان,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,3613,,,,,,,,,,
2025,4,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,1505,,,,,,,,,,
2025,4,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,5098,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,11670,,,,,,,,,,
2025,4,منطقة نجران,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,1286,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,86,,,,,,,,,,
2025,4,منطقة الباحة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,7,,,,,,,,,,
2025,4,منطقة الجوف,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,4,,,,,,,,,,
2025,4,منطقة الحدود الشمالية,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,4,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,201,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,30,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,20,,,,,,,,,,
2025,4,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,4,,,,,,,,,,
2025,4,منطقة جازان,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,14,,,,,,,,,,
2025,4,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,6,,,,,,,,,,
2025,4,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,25,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,147,,,,,,,,,,
2025,4,منطقة نجران,أنشطة خدمات الأطعمة والمشروبات,متناهية الصغر,10,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,متوسطة,19,,,,,,,,,,
2025,4,منطقة الحدود الشمالية,أنشطة خدمات الأطعمة والمشروبات,متوسطة,1,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,متوسطة,29,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,متوسطة,4,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,متوسطة,2,,,,,,,,,,
2025,4,منطقة تبوك,أنشطة خدمات الأطعمة والمشروبات,متوسطة,4,,,,,,,,,,
2025,4,منطقة جازان,أنشطة خدمات الأطعمة والمشروبات,متوسطة,3,,,,,,,,,,
2025,4,منطقة حائل,أنشطة خدمات الأطعمة والمشروبات,متوسطة,1,,,,,,,,,,
2025,4,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,متوسطة,2,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,متوسطة,21,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة خدمات الأطعمة والمشروبات,متوسطة,19,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات الأطعمة والمشروبات,متوسطة,31,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة خدمات الأطعمة والمشروبات,متوسطة,2,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة خدمات الأطعمة والمشروبات,متوسطة,1,,,,,,,,,,
2025,4,منطقة عسير,أنشطة خدمات الأطعمة والمشروبات,متوسطة,3,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات الأطعمة والمشروبات,متوسطة,42,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات المعلومات,صغيرة,9,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة خدمات المعلومات,صغيرة,1,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات المعلومات,صغيرة,2,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات المعلومات,صغيرة,6,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة خدمات المعلومات,صغيرة,1,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات المعلومات,صغيرة,5,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة خدمات المعلومات,متناهية الصغر,14,,,,,,,,,,
2025,4,منطقة الجوف,أنشطة خدمات المعلومات,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات المعلومات,متناهية الصغر,43,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة خدمات المعلومات,متناهية الصغر,4,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة خدمات المعلومات,متناهية الصغر,3,,,,,,,,,,
2025,4,منطقة تبوك,أنشطة خدمات المعلومات,متناهية الصغر,2,,,,,,,,,,
2025,4,منطقة جازان,أنشطة خدمات المعلومات,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة حائل,أنشطة خدمات المعلومات,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة عسير,أنشطة خدمات المعلومات,متناهية الصغر,3,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات المعلومات,متناهية الصغر,30,,,,,,,,,,
2025,4,منطقة نجران,أنشطة خدمات المعلومات,متناهية الصغر,1,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة خدمات المعلومات,متناهية الصغر,7,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات المعلومات,متناهية الصغر,13,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة خدمات المعلومات,متناهية الصغر,2,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات المعلومات,متناهية الصغر,7,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات المعلومات,متوسطة,1,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات المعلومات,متوسطة,2,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة خدمات دعم التعدين,صغيرة,4,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات دعم التعدين,صغيرة,4,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة خدمات دعم التعدين,صغيرة,1,,,,,,,,,,
2025,4,منطقة عسير,أنشطة خدمات دعم التعدين,صغيرة,1,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة خدمات دعم التعدين,صغيرة,4,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات دعم التعدين,صغيرة,3,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات دعم التعدين,صغيرة,2,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات دعم التعدين,كبيرة,1,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة خدمات دعم التعدين,متناهية الصغر,13,,,,,,,,,,
2025,4,منطقة الجوف,أنشطة خدمات دعم التعدين,متناهية الصغر,2,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات دعم التعدين,متناهية الصغر,66,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة خدمات دعم التعدين,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة تبوك,أنشطة خدمات دعم التعدين,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة جازان,أنشطة خدمات دعم التعدين,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة حائل,أنشطة خدمات دعم التعدين,متناهية الصغر,2,,,,,,,,,,
2025,4,منطقة عسير,أنشطة خدمات دعم التعدين,متناهية الصغر,4,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات دعم التعدين,متناهية الصغر,11,,,,,,,,,,
2025,4,منطقة نجران,أنشطة خدمات دعم التعدين,متناهية الصغر,1,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة خدمات دعم التعدين,متناهية الصغر,7,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات دعم التعدين,متناهية الصغر,15,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة خدمات دعم التعدين,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة عسير,أنشطة خدمات دعم التعدين,متناهية الصغر,2,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة خدمات دعم التعدين,متناهية الصغر,2,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة خدمات دعم التعدين,متوسطة,1,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة خدمات دعم التعدين,متوسطة,4,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,11,,,,,,,,,,
2025,4,منطقة الباحة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,2,,,,,,,,,,
2025,4,منطقة الجوف,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,3,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,375,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,53,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,9,,,,,,,,,,
2025,4,منطقة تبوك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,6,,,,,,,,,,
2025,4,منطقة جازان,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,2,,,,,,,,,,
2025,4,منطقة حائل,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,9,,,,,,,,,,
2025,4,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,4,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,33,,,,,,,,,,
2025,4,منطقة نجران,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,11,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,8,,,,,,,,,,
2025,4,منطقة الباحة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,1,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,112,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,13,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,3,,,,,,,,,,
2025,4,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,9,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,صغيرة,13,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,30,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,1,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,6,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,1,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,كبيرة,1,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,135,,,,,,,,,,
2025,4,منطقة الباحة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,16,,,,,,,,,,
2025,4,منطقة الجوف,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,95,,,,,,,,,,
2025,4,منطقة الحدود الشمالية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,14,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,2024,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,349,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,78,,,,,,,,,,
2025,4,منطقة تبوك,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,76,,,,,,,,,,
2025,4,منطقة جازان,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,99,,,,,,,,,,
2025,4,منطقة حائل,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,223,,,,,,,,,,
2025,4,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,215,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,250,,,,,,,,,,
2025,4,منطقة نجران,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,111,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,4,,,,,,,,,,
2025,4,منطقة الباحة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,76,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,30,,,,,,,,,,
2025,4,منطقة المدينة المنورة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,2,,,,,,,,,,
2025,4,منطقة جازان,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة حائل,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,32,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,13,,,,,,,,,,
2025,4,منطقة نجران,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متناهية الصغر,2,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,239,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,13,,,,,,,,,,
2025,4,منطقة جازان,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,1,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,6,,,,,,,,,,
2025,4,منطقة نجران,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,1,,,,,,,,,,
2025,4,المنطقة الشرقية,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,1,,,,,,,,,,
2025,4,منطقة الرياض,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,94,,,,,,,,,,
2025,4,منطقة القصيم,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,2,,,,,,,,,,
2025,4,منطقة عسير,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,2,,,,,,,,,,
2025,4,منطقة مكة المكرمة,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,متوسطة,4,,,,,,,,,,
2025,4,منطقة الرياض,استخراج النفط الخام والغاز الطبيعي,صغيرة,2,,,,,,,,,,
2025,4,منطقة القصيم,استخراج النفط الخام والغاز الطبيعي,صغيرة,1,,,,,,,,,,
2025,4,منطقة المدينة المنورة,استخراج النفط الخام والغاز الطبيعي,صغيرة,1,,,,,,,,,,
2025,4,منطقة نجران,استخراج النفط الخام والغاز الطبيعي,صغيرة,1,,,,,,,,,,
2025,4,منطقة الرياض,استخراج النفط الخام والغاز الطبيعي,صغيرة,1,,,,,,,,,,
2025,4,منطقة مكة المكرمة,استخراج النفط الخام والغاز الطبيعي,صغيرة,1,,,,,,,,,,
2025,4,المنطقة الشرقية,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,4,,,,,,,,,,
2025,4,منطقة الجوف,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,2,,,,,,,,,,
2025,4,منطقة الرياض,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,13,,,,,,,,,,
2025,4,منطقة المدينة المنورة,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,2,,,,,,,,,,
2025,4,منطقة عسير,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة مكة المكرمة,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,2,,,,,,,,,,
2025,4,منطقة نجران,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,1,,,,,,,,,,
2025,4,المنطقة الشرقية,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة الرياض,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,2,,,,,,,,,,
2025,4,منطقة مكة المكرمة,استخراج النفط الخام والغاز الطبيعي,متناهية الصغر,2,,,,,,,,,,
2025,4,المنطقة الشرقية,استخراج النفط الخام والغاز الطبيعي,متوسطة,2,,,,,,,,,,
2025,4,منطقة الرياض,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,صغيرة,2,,,,,,,,,,
2025,4,منطقة عسير,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,صغيرة,1,,,,,,,,,,
2025,4,منطقة مكة المكرمة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,صغيرة,3,,,,,,,,,,
2025,4,منطقة الرياض,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,صغيرة,2,,,,,,,,,,
2025,4,المنطقة الشرقية,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,12,,,,,,,,,,
2025,4,منطقة الباحة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة الجوف,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,1,,,,,,,,,,
2025,4,منطقة الرياض,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,31,,,,,,,,,,
2025,4,منطقة القصيم,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,7,,,,,,,,,,
2025,4,منطقة المدينة المنورة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,12,,,,,,,,,,
2025,4,منطقة تبوك,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,4,,,,,,,,,,
2025,4,منطقة جازان,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,8,,,,,,,,,,
2025,4,منطقة عسير,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,4,,,,,,,,,,
2025,4,منطقة مكة المكرمة,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,26,,,,,,,,,,
2025,4,منطقة نجران,الإدارة العامة والدفاع ؛ والضمان الاجتماعي الإلزامي,متناهية الصغر,1,,,,,,,,,,
